学号,学院,教学班,姓名,手机号,楼群,楼号,楼层,宿舍号,性别,是否有车
116082019144,地理科学学院,20地理信息科学,梁海燕,13211961730,桃苑,4,4,423,女,没有
116082019185,地理科学学院,20地理信息科学,饶建华,13734689577,桃苑,4,4,423,女,有
116082019038,地理科学学院,20地理信息科学,张琳,14755708133,桃苑,4,4,423,女,有
116032019079,地理科学学院,2022级历史学+地理科学复合培养,王婷,18048214844,桃苑,4,4,424,女,没有
116032019072,地理科学学院,2022级历史学+地理科学复合培养,杭秀梅,13338945127,桃苑,4,4,424,女,有
116032019014,地理科学学院,2022级历史学+地理科学复合培养,李峰,18286047180,桃苑,4,4,424,女,没有
116032019197,地理科学学院,2022级历史学+地理科学复合培养,李利,13897206547,桃苑,4,4,424,女,有
109002021026,美术学院,21美术学（师范）雕塑,陈冬梅,18619514799,桃苑,5,1,101,女,没有
109002021173,美术学院,21美术学（师范）雕塑,李秀荣,15277394081,桃苑,5,1,101,女,没有
109002021041,美术学院,21美术学（师范）雕塑,董健,15610749718,桃苑,5,1,101,女,有
109002021167,美术学院,21美术学（师范）雕塑,刘霞,13686191655,桃苑,5,1,101,女,没有
109092021142,美术学院,21美术学（师范）国画,刘林,18011890998,桃苑,5,1,102,女,有
109092021134,美术学院,21美术学（师范）国画,刘亮,13688362761,桃苑,5,1,102,女,没有
109092021041,美术学院,21美术学（师范）国画,胡建国,13405280164,桃苑,5,1,102,女,没有
109092021167,美术学院,21美术学（师范）国画,高丽丽,15531650126,桃苑,5,1,102,女,没有
109062021194,美术学院,20服装与服饰设计,欧玉梅,15728596796,桃苑,5,1,103,女,有
109062021087,美术学院,20服装与服饰设计,袁春梅,13920715842,桃苑,5,1,103,女,没有
109062021055,美术学院,20服装与服饰设计,吴淑兰,15984177125,桃苑,5,1,103,女,没有
109062021132,美术学院,20服装与服饰设计,李秀芳,15233234418,桃苑,5,1,103,女,没有
109092021095,美术学院,2022级动画,雷帅,14570884307,桃苑,5,1,104,女,有
109092021069,美术学院,2022级动画,汪丽娟,15060371347,桃苑,5,1,104,女,没有
109092021004,美术学院,2022级动画,陈军,15573443187,桃苑,5,1,104,女,有
109092021080,美术学院,2022级动画,李浩,18262613401,桃苑,5,1,104,女,有
109072021065,美术学院,20美术学（师范）漆画,严燕,15711488119,桃苑,5,1,105,女,有
109072021058,美术学院,20美术学（师范）漆画,萧岩,18849343225,桃苑,5,1,105,女,没有
109072021098,美术学院,20美术学（师范）漆画,李晨,18557692223,桃苑,5,1,105,女,没有
109072021192,美术学院,20美术学（师范）漆画,吕璐,18096373966,桃苑,5,1,105,女,有
109002021050,美术学院,2022级美术学(师范)2班,江军,18666028668,桃苑,5,1,106,女,没有
109002021117,美术学院,2022级美术学(师范)2班,张琴,18665047748,桃苑,5,1,106,女,没有
109002021057,美术学院,2022级美术学(师范)2班,王春梅,13969589153,桃苑,5,1,106,女,没有
109002021127,美术学院,2022级美术学(师范)2班,谭红,13862983232,桃苑,5,1,106,女,没有
109022021162,美术学院,20美术学（师范）国画（人物）,申健,13377942598,桃苑,5,1,107,女,没有
109022021194,美术学院,20美术学（师范）国画（人物）,汪宁,18138621334,桃苑,5,1,107,女,有
109022021158,美术学院,20美术学（师范）国画（人物）,耿云,18828684407,桃苑,5,1,107,女,有
109022021095,美术学院,20美术学（师范）国画（人物）,罗平,15311797687,桃苑,5,1,107,女,没有
109012021178,美术学院,21美术学（师范）油画,李波,15525247817,桃苑,5,1,108,女,有
109012021098,美术学院,21美术学（师范）油画,祁成,13783864075,桃苑,5,1,108,女,没有
109012021160,美术学院,21美术学（师范）油画,胡霞,18682943578,桃苑,5,1,108,女,没有
109012021132,美术学院,21美术学（师范）油画,张帅,18279999302,桃苑,5,1,108,女,有
109072021135,美术学院,20美术学（师范）国画（花鸟、山水）,陈红霞,13225270191,桃苑,5,1,109,女,没有
109072021001,美术学院,20美术学（师范）国画（花鸟、山水）,胡鑫,13934923326,桃苑,5,1,109,女,有
109072021184,美术学院,20美术学（师范）国画（花鸟、山水）,邓波,18017658761,桃苑,5,1,109,女,没有
109072021134,美术学院,20美术学（师范）国画（花鸟、山水）,杨东,18906832545,桃苑,5,1,109,女,有
109032021030,美术学院,22视觉传达设计,张燕,15720822101,桃苑,5,1,110,女,没有
109032021063,美术学院,22视觉传达设计,陈红霞,14574515916,桃苑,5,1,110,女,没有
109032021015,美术学院,22视觉传达设计,晋丽,18261183877,桃苑,5,1,110,女,有
109032021072,美术学院,22视觉传达设计,叶雪,13979002920,桃苑,5,1,110,女,没有
109012021121,美术学院,20动画,夏丹丹,13603408368,桃苑,5,1,111,女,有
109012021082,美术学院,20动画,张荣,13406062724,桃苑,5,1,111,女,有
109012021010,美术学院,20动画,罗畅,15228284334,桃苑,5,1,111,女,没有
109012021128,美术学院,20动画,吴欢,18260326513,桃苑,5,1,111,女,没有
109012021194,美术学院,2022级美术学(师范)4班,彭雪梅,13649690816,桃苑,5,1,112,女,没有
109012021001,美术学院,2022级美术学(师范)4班,郑琴,15962662141,桃苑,5,1,112,女,没有
109012021117,美术学院,2022级美术学(师范)4班,周英,13718899970,桃苑,5,1,112,女,有
109012021051,美术学院,2022级美术学(师范)4班,田帆,15263290962,桃苑,5,1,112,女,有
109012021099,美术学院,2022级美术学(师范)3班,冯鑫,15534328065,桃苑,5,1,113,女,没有
109012021199,美术学院,2022级美术学(师范)3班,冯畅,13190732020,桃苑,5,1,113,女,有
109012021169,美术学院,2022级美术学(师范)3班,金琴,14538161609,桃苑,5,1,113,女,没有
109012021066,美术学院,2022级美术学(师范)3班,王云,18505091936,桃苑,5,1,113,女,有
109102021042,美术学院,21环境设计,俞帆,18155458888,桃苑,5,1,114,女,没有
109102021032,美术学院,21环境设计,刘建军,13995257488,桃苑,5,1,114,女,有
109102021126,美术学院,21环境设计,周秀梅,15959378457,桃苑,5,1,114,女,有
109102021008,美术学院,21环境设计,葛婷,13282533903,桃苑,5,1,114,女,没有
109012021135,美术学院,20美术学（师范）雕塑,彭平,15602165375,桃苑,5,1,115,女,没有
109012021058,美术学院,20美术学（师范）雕塑,金秀珍,15851992205,桃苑,5,1,115,女,没有
109012021173,美术学院,20美术学（师范）雕塑,缪丹丹,13091967010,桃苑,5,1,115,女,没有
109012021181,美术学院,20美术学（师范）雕塑,索桂英,13869285929,桃苑,5,1,115,女,没有
109082021144,美术学院,20美术学（师范）漆画,曹小红,13381336387,桃苑,5,1,116,女,有
109082021164,美术学院,20美术学（师范）漆画,高峰,13791162684,桃苑,5,1,116,女,有
109082021067,美术学院,20美术学（师范）漆画,黄旭,15870874326,桃苑,5,1,116,女,有
109082021025,美术学院,20美术学（师范）漆画,贾娟,18898343427,桃苑,5,1,116,女,没有
109102021007,美术学院,21美术学（师范）国画,夏文,15868131057,桃苑,5,1,117,女,没有
109102021077,美术学院,21美术学（师范）国画,樊莉,18964231212,桃苑,5,1,117,女,没有
109102021165,美术学院,21美术学（师范）国画,姚婷婷,15024735841,桃苑,5,1,117,女,有
109102021058,美术学院,21美术学（师范）国画,杨淑珍,15210511883,桃苑,5,1,117,女,没有
109082021010,美术学院,21服装与服饰设计,黄玉,15317128287,桃苑,5,1,118,女,没有
109082021085,美术学院,21服装与服饰设计,王春梅,13011295450,桃苑,5,1,118,女,没有
109082021071,美术学院,21服装与服饰设计,熊秀华,13169457381,桃苑,5,1,118,女,没有
109082021177,美术学院,21服装与服饰设计,姚丽华,15235797758,桃苑,5,1,118,女,没有
109012021000,美术学院,21美术学（师范）漆画,冉颖,15591996702,桃苑,5,1,119,女,有
109012021147,美术学院,21美术学（师范）漆画,梁磊,18211783950,桃苑,5,1,119,女,没有
109012021026,美术学院,21美术学（师范）漆画,罗飞,15027078762,桃苑,5,1,119,女,没有
109012021020,美术学院,21美术学（师范）漆画,王伟,15195442445,桃苑,5,1,119,女,没有
109102021198,美术学院,20美术学（师范）国画（人物）,李梅,13852874597,桃苑,5,1,120,女,有
109102021125,美术学院,20美术学（师范）国画（人物）,王兵,15309996863,桃苑,5,1,120,女,没有
109102021180,美术学院,20美术学（师范）国画（人物）,刘桂珍,15153208922,桃苑,5,1,120,女,没有
109102021027,美术学院,20美术学（师范）国画（人物）,夏淑华,13952439697,桃苑,5,1,120,女,没有
109012021163,美术学院,22服装与服饰设计,王明,18178966558,桃苑,5,1,121,女,有
109012021104,美术学院,22服装与服饰设计,孙伟,15614548493,桃苑,5,1,121,女,没有
109012021092,美术学院,22服装与服饰设计,刘秀兰,15235072911,桃苑,5,1,121,女,没有
109012021059,美术学院,22服装与服饰设计,刘刚,15889267927,桃苑,5,1,121,女,有
109062021027,美术学院,21环境设计,李军,14565796677,桃苑,5,1,122,女,没有
109062021169,美术学院,21环境设计,徐红,15300673595,桃苑,5,1,122,女,有
109062021174,美术学院,21环境设计,覃建平,13286168715,桃苑,5,1,122,女,没有
109062021091,美术学院,21环境设计,杨桂英,15118147598,桃苑,5,1,122,女,有
109052021166,美术学院,20美术学（师范）油画,王丹丹,15663645100,桃苑,5,1,123,女,有
109052021191,美术学院,20美术学（师范）油画,刘英,15898577206,桃苑,5,1,123,女,没有
109052021010,美术学院,20美术学（师范）油画,刘金凤,15900081647,桃苑,5,1,123,女,没有
109052021086,美术学院,20美术学（师范）油画,周秀云,15599948201,桃苑,5,1,123,女,有
109072021138,美术学院,20美术学（师范）国画（人物）,刘秀珍,13165403154,桃苑,5,1,124,女,没有
109072021132,美术学院,20美术学（师范）国画（人物）,李雪梅,14577591210,桃苑,5,1,124,女,有
109072021021,美术学院,20美术学（师范）国画（人物）,王俊,14790652510,桃苑,5,1,124,女,没有
109072021185,美术学院,20美术学（师范）国画（人物）,谢静,15237353234,桃苑,5,1,124,女,有
109092019048,美术学院,20美术学（师范）油画,苏建平,18242042251,桃苑,5,2,201,女,有
109092019088,美术学院,20美术学（师范）油画,张雷,18861263961,桃苑,5,2,201,女,有
109092019084,美术学院,20美术学（师范）油画,廖丽,15603577880,桃苑,5,2,201,女,没有
109092019038,美术学院,20美术学（师范）油画,孙玲,13337112166,桃苑,5,2,201,女,有
109102019074,美术学院,22服装与服饰设计,吴玉梅,14708586830,桃苑,5,2,202,女,有
109102019123,美术学院,22服装与服饰设计,黄桂英,15558992923,桃苑,5,2,202,女,没有
109102019193,美术学院,22服装与服饰设计,王玉华,13139886823,桃苑,5,2,202,女,没有
109102019151,美术学院,22服装与服饰设计,鞠涛,15355747476,桃苑,5,2,202,女,没有
109042019107,美术学院,22视觉传达设计,刘秀梅,18028856187,桃苑,5,2,203,女,没有
109042019017,美术学院,22视觉传达设计,庞琴,15373237602,桃苑,5,2,203,女,有
109042019103,美术学院,22视觉传达设计,彭宁,15706758073,桃苑,5,2,203,女,没有
109042019114,美术学院,22视觉传达设计,白淑华,15379360346,桃苑,5,2,203,女,有
109082019153,美术学院,21美术学（师范）油画,谢璐,14563933646,桃苑,5,2,204,女,有
109082019080,美术学院,21美术学（师范）油画,卢莉,15128346548,桃苑,5,2,204,女,没有
109082019102,美术学院,21美术学（师范）油画,陈彬,14722134749,桃苑,5,2,204,女,有
109082019057,美术学院,21美术学（师范）油画,朱明,15775826508,桃苑,5,2,204,女,有
109102019173,美术学院,20美术学（师范）综合绘画,杨博,18961438468,桃苑,5,2,205,女,没有
109102019020,美术学院,20美术学（师范）综合绘画,傅桂兰,15181881276,桃苑,5,2,205,女,有
109102019060,美术学院,20美术学（师范）综合绘画,厉丽娟,13096720267,桃苑,5,2,205,女,有
109102019102,美术学院,20美术学（师范）综合绘画,张秀梅,15864484343,桃苑,5,2,205,女,没有
109002019181,美术学院,2022级动画,巫佳,13514329474,桃苑,5,2,206,女,没有
109002019109,美术学院,2022级动画,廖超,18240781327,桃苑,5,2,206,女,没有
109002019030,美术学院,2022级动画,贾玉珍,15503445987,桃苑,5,2,206,女,有
109002019072,美术学院,2022级动画,冯兵,18934620144,桃苑,5,2,206,女,有
109082019155,美术学院,20服装与服饰设计,林萍,13520687458,桃苑,5,2,207,女,没有
109082019128,美术学院,20服装与服饰设计,张秀荣,15302630268,桃苑,5,2,207,女,有
109082019022,美术学院,20服装与服饰设计,刘柳,15955322444,桃苑,5,2,207,女,没有
109082019139,美术学院,20服装与服饰设计,赫坤,15775021585,桃苑,5,2,207,女,没有
109042019055,美术学院,20视觉传达设计,李云,14715556732,桃苑,5,2,208,女,没有
109042019036,美术学院,20视觉传达设计,刘帆,15183840134,桃苑,5,2,208,女,没有
109042019040,美术学院,20视觉传达设计,李欣,14589437489,桃苑,5,2,208,女,没有
109042019188,美术学院,20视觉传达设计,莫丽华,18691640389,桃苑,5,2,208,女,没有
109042019086,美术学院,20环境设计,曹平,15812031244,桃苑,5,2,209,女,没有
109042019076,美术学院,20环境设计,唐小红,13391443989,桃苑,5,2,209,女,没有
109042019083,美术学院,20环境设计,刘淑华,15169415391,桃苑,5,2,209,女,没有
109042019015,美术学院,20环境设计,甘斌,18193069061,桃苑,5,2,209,女,有
109012019173,美术学院,22服装与服饰设计,丁倩,15112644365,桃苑,5,2,210,女,没有
109012019003,美术学院,22服装与服饰设计,朱小红,14581155526,桃苑,5,2,210,女,有
109012019078,美术学院,22服装与服饰设计,阎雪梅,18010759247,桃苑,5,2,210,女,没有
109012019051,美术学院,22服装与服饰设计,李云,15176764237,桃苑,5,2,210,女,有
109102019021,美术学院,20环境设计,孙云,13155897596,桃苑,5,2,211,女,没有
109102019044,美术学院,20环境设计,姚想,18805153551,桃苑,5,2,211,女,有
109102019156,美术学院,20环境设计,郑洁,13493219173,桃苑,5,2,211,女,有
109102019017,美术学院,20环境设计,李敏,18710950044,桃苑,5,2,211,女,没有
109072019080,美术学院,21动画,沈丽,18919474450,桃苑,5,2,212,女,有
109072019180,美术学院,21动画,查涛,18661316635,桃苑,5,2,212,女,没有
109072019166,美术学院,21动画,赵冬梅,14513121818,桃苑,5,2,212,女,没有
109072019096,美术学院,21动画,李建,13340553605,桃苑,5,2,212,女,有
109092019163,美术学院,21动画,吕健,18182771262,桃苑,5,2,213,女,没有
109092019155,美术学院,21动画,游丹,18946672035,桃苑,5,2,213,女,有
109092019098,美术学院,21动画,周辉,15153421440,桃苑,5,2,213,女,没有
109092019032,美术学院,21动画,梁荣,15369304848,桃苑,5,2,213,女,没有
109022019054,美术学院,22服装与服饰设计,宋艳,18155807588,桃苑,5,2,214,女,有
109022019045,美术学院,22服装与服饰设计,姚佳,14529095125,桃苑,5,2,214,女,没有
109022019146,美术学院,22服装与服饰设计,朱刚,15647182528,桃苑,5,2,214,女,没有
